id,name,smiles,mw,logp,tpsa,hbd,hba,rotbonds,status,reason,pdbqt
CHEMBL1201051,CIMETIDINE HYDROCHLORIDE,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,252.12,0.6,88.9,3,4,5,FAIL,PAINS,
CHEMBL1201052,MESORIDAZINE BESYLATE,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,386.15,4.9,29.5,0,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201052.pdbqt
CHEMBL1201054,SELENOMETHIONINE SE 75,C[75Se]CC[C@H](N)C(=O)O,192.0,-0.04,63.3,2,2,4,FAIL,pdbqt_fail,
CHEMBL1201056,SULFACYTINE,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,294.08,0.65,107.1,2,5,4,FAIL,TPSA=107.1,
CHEMBL1201057,CILASTATIN SODIUM,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,358.16,1.43,129.7,4,5,11,FAIL,TPSA=129.7; HBD=4; RotB=11,
CHEMBL1201058,POTASSIUM ACETATE,CC(=O)O,60.02,0.09,37.3,1,1,0,FAIL,MW=60.02,
CHEMBL1201059,PROGUANIL HYDROCHLORIDE,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,253.11,2.21,83.8,5,2,2,FAIL,HBD=5,
CHEMBL1201060,LOXAPINE HYDROCHLORIDE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.11,3.77,28.1,0,4,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201060.pdbqt
CHEMBL1201061,LEVALBUTEROL HYDROCHLORIDE,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,239.15,1.31,72.7,4,4,4,FAIL,HBD=4,
CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.2,3.24,58.6,2,4,11,FAIL,RotB=11,
CHEMBL1201064,FLUOROMETHOLONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,418.22,3.49,80.7,1,5,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201064.pdbqt
CHEMBL1201065,THIAMYLAL SODIUM,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,254.11,1.52,58.2,2,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201065.pdbqt
CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.2,3.04,32.7,1,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201066.pdbqt
CHEMBL1201067,BIPERIDEN LACTATE,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.22,3.96,23.5,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201067.pdbqt
CHEMBL1201068,PROPIOMAZINE HYDROCHLORIDE,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,340.16,4.83,23.6,0,4,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201068.pdbqt
CHEMBL1201071,TETRACYCLINE PHOSPHATE COMPLEX,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.15,-0.21,181.6,6,9,2,FAIL,TPSA=181.6; HBD=6; HBA=9,
CHEMBL1201073,SUCCIMER,O=C(O)[C@@H](S)[C@@H](S)C(=O)O,181.97,-0.25,74.6,4,4,3,FAIL,HBD=4,
CHEMBL1201075,IOXILAN,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,790.87,-0.99,179.7,7,8,11,FAIL,MW=790.87; LogP=-0.99; TPSA=179.7; HBD=7; HBA=8; RotB=11,
CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.14,1.26,105.5,2,7,5,FAIL,TPSA=105.5,
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,474.23,2.22,138.2,3,7,6,FAIL,MW=474.23; TPSA=138.2,
CHEMBL1201082,FLUOXETINE HYDROCHLORIDE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.13,4.44,21.3,1,2,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201082.pdbqt
CHEMBL1201083,SODIUM IODIDE I 123,[123IH],123.91,0.62,0.0,0,0,0,FAIL,MW=123.91,
CHEMBL1201084,SODIUM IODIDE I 131,[131IH],131.91,0.62,0.0,0,0,0,FAIL,MW=131.91,
CHEMBL1201087,CABERGOLINE,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,451.29,3.19,71.7,2,4,8,FAIL,MW=451.29,
CHEMBL1201089,DIPHENHYDRAMINE CITRATE,CN(C)CCOC(c1ccccc1)c1ccccc1,255.16,3.35,12.5,0,2,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201089.pdbqt
CHEMBL1201092,RIVASTIGMINE TARTRATE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,250.17,2.76,32.8,0,3,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201092.pdbqt
CHEMBL1201093,METHYL AMINOLEVULINATE HYDROCHLORIDE,COC(=O)CCC(=O)CN,145.07,-0.53,69.4,1,4,4,FAIL,MW=145.07; LogP=-0.53,
CHEMBL1201096,KRYPTON KR 81M,[81Kr],80.92,0.0,0.0,0,0,0,FAIL,MW=80.92,
CHEMBL1201098,CEFOTETAN DISODIUM,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,575.0,-1.4,219.9,4,13,9,FAIL,MW=575.0; LogP=-1.4; TPSA=219.9; HBD=4; HBA=13; RotB=9,
CHEMBL1201101,TESTOSTERONE CYPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,412.3,6.4,43.4,0,3,4,FAIL,LogP=6.4,
CHEMBL1201102,TRIFLUPROMAZINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.12,5.26,6.5,0,3,4,FAIL,LogP=5.26,
CHEMBL1201103,METHOXAMINE HYDROCHLORIDE,COc1ccc(OC)c(C(O)C(C)N)c1,211.12,1.08,64.7,2,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201103.pdbqt
CHEMBL1201104,METHENAMINE HIPPURATE,O=C(O)CNC(=O)c1ccccc1,179.06,0.5,66.4,2,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201104.pdbqt
CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,498.21,6.51,78.1,2,3,4,FAIL,MW=498.21; LogP=6.51,
CHEMBL1201109,DESONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,416.22,2.33,93.1,2,6,2,FAIL,TPSA=93.1,
CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,324.15,-0.8,151.1,3,8,7,FAIL,LogP=-0.8; TPSA=151.1; HBA=8,
CHEMBL1201112,NELARABINE,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,297.11,-1.97,148.8,4,9,3,FAIL,LogP=-1.97; TPSA=148.8; HBD=4; HBA=9,
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,295.18,1.53,67.8,2,5,9,FAIL,RotB=9,
CHEMBL1201116,HETACILLIN,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,389.14,1.41,90.0,2,5,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201116.pdbqt
CHEMBL1201117,METHOCARBAMOL,COc1ccccc1OCC(O)COC(N)=O,241.1,0.53,91.0,2,5,6,FAIL,TPSA=91.0,
CHEMBL1201118,CEFMETAZOLE SODIUM,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,471.05,-0.73,163.3,2,11,9,FAIL,MW=471.05; LogP=-0.73; TPSA=163.3; HBA=11; RotB=9,
CHEMBL1201119,LIOTHYRONINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.79,3.95,92.8,3,4,5,FAIL,MW=650.79; TPSA=92.8,
CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,376.2,2.0,76.2,0,6,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201120.pdbqt
CHEMBL1201121,HETACILLIN POTASSIUM,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,389.14,1.41,90.0,2,5,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201121.pdbqt
CHEMBL1201124,KETOROLAC TROMETHAMINE,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,255.09,2.29,59.3,1,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201124.pdbqt
CHEMBL1201125,IOTHALAMATE MEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,195.11,-3.36,113.2,6,6,6,FAIL,LogP=-3.36; TPSA=113.2; HBD=6,
CHEMBL1201127,DARUNAVIR ETHANOLATE,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,547.24,2.38,140.4,3,8,11,FAIL,MW=547.24; TPSA=140.4; HBA=8; RotB=11,
CHEMBL1201129,DECITABINE,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,228.09,-2.14,123.5,3,7,2,FAIL,LogP=-2.14; TPSA=123.5,
CHEMBL1201131,PIPERONYL BUTOXIDE,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,338.21,3.72,46.2,0,5,13,FAIL,RotB=13,
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.19,1.71,73.2,3,5,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201132.pdbqt
CHEMBL1201134,LUBIPROSTONE,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,390.22,4.31,83.8,2,4,11,FAIL,RotB=11,
CHEMBL1201138,LEUCOVORIN CALCIUM,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,473.17,-0.73,219.8,7,9,10,FAIL,MW=473.17; LogP=-0.73; TPSA=219.8; HBD=7; HBA=9; RotB=10,
CHEMBL1201139,MEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.23,4.58,60.4,0,4,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201139.pdbqt
CHEMBL1201141,IBUPROFEN LYSINE,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.13,3.07,37.3,1,1,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201141.pdbqt
CHEMBL1201142,RASAGILINE MESYLATE,C#CCN[C@@H]1CCc2ccccc21,171.1,1.9,12.0,1,1,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201142.pdbqt
CHEMBL1201146,NORETHINDRONE ACETATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,340.2,4.06,43.4,0,3,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201146.pdbqt
CHEMBL1201147,OCTOCRYLENE,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,361.2,5.77,50.1,0,3,9,FAIL,LogP=5.77; RotB=9,
CHEMBL1201148,MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,372.19,2.01,91.7,2,5,2,FAIL,TPSA=91.7,
CHEMBL1201149,NALTREXONE HYDROCHLORIDE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.16,1.53,70.0,2,5,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201149.pdbqt
CHEMBL1201150,SUMATRIPTAN SUCCINATE,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.14,1.32,65.2,2,3,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201150.pdbqt
CHEMBL1201151,MESTRANOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,310.19,3.92,29.5,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201151.pdbqt
CHEMBL1201152,NALMEFENE HYDROCHLORIDE,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,339.18,2.51,52.9,2,4,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201152.pdbqt
CHEMBL1201153,ISOETHARINE MESYLATE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,239.15,1.91,72.7,4,4,5,FAIL,HBD=4,
CHEMBL1201154,PROCHLORPERAZINE EDISYLATE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.14,4.58,9.7,0,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201154.pdbqt
CHEMBL1201155,LOXAPINE SUCCINATE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.11,3.77,28.1,0,4,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201155.pdbqt
CHEMBL1201156,NORTRIPTYLINE HYDROCHLORIDE,CNCCC=C1c2ccccc2CCc2ccccc21,263.17,3.83,12.0,1,1,3,FAIL,PAINS,
CHEMBL1201159,FENTANYL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.22,4.14,23.6,0,2,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201159.pdbqt
CHEMBL1201161,MAFENIDE ACETATE,NCc1ccc(S(N)(=O)=O)cc1,186.05,-0.21,86.2,2,3,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201161.pdbqt
CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.03,0.61,106.3,2,6,3,FAIL,TPSA=106.3,
CHEMBL1201163,SUFENTANIL CITRATE,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,386.2,4.21,32.8,0,4,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201163.pdbqt
CHEMBL1201165,QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,364.24,5.23,29.5,1,2,2,FAIL,LogP=5.23,
CHEMBL1201167,CARVEDILOL PHOSPHATE,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.19,3.74,75.7,3,5,10,FAIL,RotB=10,
CHEMBL1201168,ISOCARBOXAZID,Cc1cc(C(=O)NNCc2ccccc2)no1,231.1,1.42,67.2,2,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201168.pdbqt
CHEMBL1201170,LITHIUM CITRATE ANHYDROUS,O=C(O)CC(O)(CC(=O)O)C(=O)O,192.03,-1.25,132.1,4,4,5,FAIL,LogP=-1.25; TPSA=132.1; HBD=4,
CHEMBL1201171,PRAMOXINE HYDROCHLORIDE,CCCCOc1ccc(OCCCN2CCOCC2)cc1,293.2,2.97,30.9,0,4,9,FAIL,RotB=9,
CHEMBL1201172,IODAMIDE MEGLUMINE,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,627.79,2.79,95.5,3,3,4,FAIL,MW=627.79; TPSA=95.5,
CHEMBL1201173,MEDRYSONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,344.24,3.94,54.4,1,3,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201173.pdbqt
CHEMBL1201174,SITAGLIPTIN PHOSPHATE,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,407.12,2.02,77.0,1,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201174.pdbqt
CHEMBL1201177,LEVOBUNOLOL HYDROCHLORIDE,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,291.18,2.33,58.6,2,4,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201177.pdbqt
CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,263.2,1.19,81.1,3,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201178.pdbqt
CHEMBL1201179,LAPATINIB DITOSYLATE,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,580.13,6.14,106.4,2,8,11,FAIL,MW=580.13; LogP=6.14; TPSA=106.4; HBA=8; RotB=11,
CHEMBL1201180,DICLOFENAC EPOLAMINE,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,295.02,4.36,49.3,2,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201180.pdbqt
CHEMBL1201182,TEMSIROLIMUS,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1029.6,5.72,242.0,4,16,10,FAIL,MW=1029.6; LogP=5.72; TPSA=242.0; HBD=4; HBA=16; RotB=10,
CHEMBL1201189,AMMONIA N 13,[13NH3],16.03,0.16,35.0,1,1,0,FAIL,MW=16.03,
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,388.16,3.15,53.0,1,4,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201190.pdbqt
CHEMBL1201191,LEVOCETIRIZINE,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,388.16,3.15,53.0,1,4,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201191.pdbqt
CHEMBL1201192,ARMODAFINIL,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,273.08,2.01,66.2,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201192.pdbqt
CHEMBL1201193,LEVOBUPIVACAINE,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,288.22,3.9,32.3,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201193.pdbqt
CHEMBL1201195,CEFMETAZOLE,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,471.05,-0.73,163.3,2,11,9,FAIL,MW=471.05; LogP=-0.73; TPSA=163.3; HBA=11; RotB=9,
CHEMBL1201196,SERTACONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,436.0,7.02,27.1,0,3,6,FAIL,LogP=7.02,
CHEMBL1201197,ALATROFLOXACIN,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,558.18,0.9,159.6,4,7,7,FAIL,MW=558.18; TPSA=159.6; HBD=4,
CHEMBL1201198,PEMIROLAST,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,228.08,0.18,88.8,1,5,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201198.pdbqt
CHEMBL1201201,METHAMPHETAMINE,CN[C@@H](C)Cc1ccccc1,149.12,1.84,12.0,1,1,3,FAIL,MW=149.12,
CHEMBL1201203,BENZTROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,307.19,4.42,12.5,0,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201203.pdbqt
CHEMBL1201204,CEFPIRAMIDE,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,612.12,0.33,212.8,5,12,9,FAIL,MW=612.12; TPSA=212.8; HBD=5; HBA=12; RotB=9,
CHEMBL1201206,PIPECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,602.48,3.63,59.1,0,6,4,FAIL,MW=602.48,
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,472.17,2.01,141.4,4,6,4,FAIL,MW=472.17; TPSA=141.4; HBD=4,
CHEMBL1201208,PHENMETRAZINE,CC1NCCOC1c1ccccc1,177.12,1.74,21.3,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201208.pdbqt
CHEMBL1201210,PROPIOMAZINE,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,340.16,4.83,23.6,0,4,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201210.pdbqt
CHEMBL1201212,MIDODRINE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,254.13,-0.19,93.8,3,5,6,FAIL,TPSA=93.8,
CHEMBL1201213,ISOETHARINE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,239.15,1.91,72.7,4,4,5,FAIL,HBD=4,
CHEMBL1201216,DAPIPRAZOLE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,325.23,2.29,37.2,0,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201216.pdbqt
CHEMBL1201217,DYCLONINE,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,289.2,3.92,29.5,0,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201217.pdbqt
CHEMBL1201218,CEFAMANDOLE NAFATE FREE BASE,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,490.07,-0.04,156.6,2,10,9,FAIL,MW=490.07; TPSA=156.6; HBA=10; RotB=9,
CHEMBL1201219,VECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,557.43,5.97,55.8,0,5,4,FAIL,MW=557.43; LogP=5.97,
CHEMBL1201220,DIATRIZOIC ACID,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,613.77,3.12,95.5,3,3,3,FAIL,MW=613.77; TPSA=95.5,
CHEMBL1201222,LISDEXAMFETAMINE,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,263.2,1.19,81.1,3,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201222.pdbqt
CHEMBL1201224,CEFMENOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,511.05,-0.87,190.8,3,13,8,FAIL,MW=511.05; LogP=-0.87; TPSA=190.8; HBA=13,
CHEMBL1201227,CYCRIMINE,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,287.22,3.94,23.5,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201227.pdbqt
CHEMBL1201229,DEMECARIUM,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,556.4,6.76,59.1,0,4,15,FAIL,MW=556.4; LogP=6.76; RotB=15,
CHEMBL1201231,PREDNISOLONE PHOSPHORIC ACID,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,440.16,1.67,141.4,4,6,4,FAIL,TPSA=141.4; HBD=4,
CHEMBL1201232,ISOPROPAMIDE,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,353.26,4.11,43.1,1,1,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201232.pdbqt
CHEMBL1201233,METHYLDOPATE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,239.12,0.92,92.8,3,5,4,FAIL,TPSA=92.8,
CHEMBL1201234,MEPHENTERMINE,CNC(C)(C)Cc1ccccc1,163.14,2.23,12.0,1,1,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201234.pdbqt
CHEMBL1201235,METHYLHOMATROPINE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,290.18,2.03,46.5,1,3,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL1201235.pdbqt
